date,SPY,XLF,MSFT,AAPL
20120730,0.000036,-0.002033,-0.003865,0.016867
20120731,-0.006994,-0.004752,-0.005735,0.026436
20120801,-0.000871,-0.004775,-0.002036,-0.006467
20120802,-0.006905,-0.007539,-0.00748,0.001615
20120803,0.019826,0.023481,0.019185,0.013014
20120806,0.001945,0.004049,0.006723,0.011126
20120807,0.005014,0.004032,0.010351,-0.002628
20120808,0.001212,0,0.002313,-0.001698
20120809,0.000854,-0.000669,0.005605,0.005679
20120810,0.001636,0.00067,-0.002623,0.001563
20120813,-0.000497,0.000669,-0.000986,0.01335
20120814,0.000142,-0.001338,-0.001974,0.002683
20120815,0.001136,0.003349,0.002323,-0.001361
20120816,0.007379,0.006676,0.019205,0.008735
20120817,0.001338,0.003316,0.003899,0.018496
20120820,0.00007,0.002644,-0.005178,0.026292
20120821,-0.003024,0.003296,0.001952,-0.013663
20120822,0.000423,-0.001314,-0.008442,0.019523
20120823,-0.008144,-0.009868,-0.009332,-0.009329
20120824,0.006007,0.005316,0.010081,0.000893
20120827,0.000212,-0.000661,0.004254,0.018784
20120828,-0.000989,-0.001323,-0.001955,-0.001302
20120829,0.000778,0.001987,0.000653,-0.001977
20120830,-0.007208,-0.005288,-0.010767,-0.014252
20120831,0.004769,0.007309,0.016491,0.002067
20120904,-0.000921,0,-0.014114,0.014626
20120905,-0.000851,0,0.000165,-0.007023
20120906,0.020297,0.023747,0.031425,0.009012
20120907,0.003895,0.010309,-0.012602,0.006166
20120910,-0.005681,-0.008291,-0.007431,-0.026013
20120911,0.002787,0.00836,0.002279,-0.003244
20120912,0.003335,0.003826,-0.000325,0.013927
20120913,0.015236,0.026048,0.005036,0.019693
20120914,0.004434,0.00805,0.00889,0.012153
20120917,-0.003396,-0.009214,0,0.012297
20120918,-0.000818,-0.00496,-0.001121,0.003042
20120919,0.000546,-0.000623,-0.003945,0.000271
20120920,0.000068,-0.005611,0.012817,-0.004843
20120921,-0.000413,-0.003379,-0.008267,0.001997
20120924,-0.001542,0.000316,-0.013145,-0.013291
20120925,-0.010608,-0.015156,-0.012671,-0.024971
20120926,-0.005586,-0.006412,-0.007404,-0.012412
20120927,0.009386,0.009358,-0.000166,0.024264
20120928,-0.004632,-0.003197,-0.013263,-0.020864
20121001,0.002605,0.00449,-0.009073,-0.011565
20121002,0.001074,0.001916,0.005765,0.002912
20121003,0.004083,0.008923,0.006743,0.015333
20121004,0.007134,0.014845,0.005693,-0.006925
20121005,0.000103,-0.000311,-0.005994,-0.021311
20121008,-0.003408,-0.000623,-0.002345,-0.022097
20121009,-0.009901,-0.00623,-0.01679,-0.003635
20121010,-0.00638,-0.000627,-0.010246,0.007958
20121011,0.000558,0.005646,-0.001035,-0.019987
20121012,-0.003278,-0.013724,0.008636,0.00257
20121015,0.008328,0.011385,0.010616,0.008013
20121016,0.010133,0.006254,-0.000678,0.023682
20121017,0.004535,0.012741,0.003391,-0.00797
20121018,-0.002599,0.002148,-0.003211,-0.018575
20121019,-0.016667,-0.013472,-0.028988,-0.036039
20121022,0.000142,0,-0.022346,0.039666
20121023,-0.013876,-0.01676,0.001679,-0.032608
20121024,-0.002828,0,-0.005174,0.005665
20121025,0.002907,0.002525,-0.000785,-0.011822
20121026,-0.000566,-0.005038,0.011836,-0.009086
20121031,0,0.006285,0.011698,-0.014371
20121101,0.01047,0.012309,0.034163,0.002049
20121102,-0.008892,-0.005896,-0.000515,-0.033091
20121105,0.002039,-0.001881,0.004414,0.013559
20121106,0.007835,0.011271,0.007762,-0.00303
20121107,-0.022664,-0.033437,-0.026122,-0.038085
20121108,-0.012024,-0.008443,-0.009285,-0.036294
20121109,0.000869,0.001408,0.000694,0.017313
20121112,0.00076,0.001613,-0.021159,-0.007732
20121113,-0.003435,-0.006763,-0.03191,0.000125
20121114,-0.013499,-0.017834,-0.00921,-0.011085
20121115,-0.001691,0.002311,-0.00668,-0.020973
20121116,0.004937,0.006588,-0.005244,0.003915
20121119,0.020239,0.018894,0.007798,0.072112
20121120,0.000431,0.005222,-0.000662,-0.008514
20121121,0.001868,0,0.008985,0.001402
20121123,0.013625,0.012141,0.027829,0.017447
20121126,-0.002122,-0.003788,-0.011372,0.031549
20121127,-0.005105,-0.008872,-0.011137,-0.008057
20121128,0.008052,0.003836,0.01034,-0.003147
20121129,0.004666,0.005064,-0.014985,0.011013
20121130,0.000246,-0.001236,-0.01243,-0.006923
20121203,-0.004959,-0.003807,-0.006974,0.001555
20121204,-0.001414,-0.002548,-0.002247,-0.017647
20121205,0.00177,0.012133,0.011377,-0.064346
20121206,0.003392,0.003155,0.002062,0.015687
20121207,0.003064,0.007862,-0.010103,-0.025573
20121210,0.000407,-0.002184,0.018333,-0.006431
20121211,0.006787,0.005003,0.014105,0.021832
20121212,0.000488,0.004356,-0.002928,-0.004411
20121213,-0.006132,-0.004957,-0.004772,-0.017273
20121214,-0.00368,-0.003736,-0.011066,-0.037562
20121217,0.011716,0.020625,0.01063,0.017725
20121218,0.011129,0.014697,0.017162,0.029046
20121219,-0.007429,-0.006035,-0.009071,-0.014216
20121220,0.005752,0.013965,0.013548,-0.008702
20121221,-0.009014,-0.011728,-0.008309,-0.0046
20121224,-0.003081,-0.001829,-0.014208,0.001614
20121226,-0.004215,-0.000306,-0.007391,-0.013781
20121227,-0.001329,-0.003361,0.003723,0.004017
20121228,-0.010819,-0.007971,-0.015208,-0.010622
20121231,0.016996,0.012979,0.006015,0.044317
20130102,0.02563,0.028981,0.034081,0.031676
20130103,-0.002231,-0.000889,-0.013396,-0.01263
20130104,0.004363,0.011869,-0.018716,-0.027847
20130107,-0.002736,-0.002346,-0.00187,-0.005882
20130108,-0.002877,-0.00294,-0.005245,0.002691
20130109,0.002545,-0.001474,0.00565,-0.015629
20130110,0.00795,0.012696,-0.008989,0.012396
20130111,-0.000068,-0.002332,0.013983,-0.006132
20130114,-0.00068,-0.002922,0.002236,-0.035652
20130115,0.00068,0.004103,0.0119,-0.03155
20130116,-0.000136,0.000584,-0.006248,0.041509
20130117,0.00646,-0.000583,0.007766,-0.006738
20130118,0.00223,0.001168,0,-0.005331
20130122,0.005393,0.009329,-0.00367,0.00954
20130123,0.001609,-0.000578,0.016943,0.018295
20130124,0.000268,0.005202,0.000724,-0.123549
20130125,0.005622,0.0046,0.009048,-0.023574
20130128,-0.001198,-0.004007,0.001112,0.02262
20130129,0.003931,0.004023,0.003547,0.018763
20130130,-0.003916,-0.004579,-0.005712,-0.003142
20130131,-0.002466,-0.000575,-0.014363,-0.002933
20130201,0.010287,0.013234,0.017486,-0.004105
20130204,-0.011273,-0.011357,-0.017544,-0.02492
20130205,0.010131,0.009765,0.002004,0.035106
20130206,0.000728,0.001707,-0.005637,-0.001079
20130207,-0.001323,-0.002839,-0.002085,0.029562
20130208,0.005564,0.002278,0.009786,0.014438
20130211,-0.000198,0.004545,0.011252,0.010421
20130212,0.001647,0.007636,0.000718,-0.025066
20130213,0.000862,-0.001965,0.00538,-0.001902
20130214,0.000914,0.003262,0.000357,-0.000899
20130215,-0.001182,-0.004373,-0.00107,-0.013781
20130219,0.007495,0.009572,0.009461,-0.000369
20130220,-0.012463,-0.015059,-0.00624,-0.024218
20130221,-0.006079,-0.007927,-0.013635,-0.006216
20130222,0.009773,0.012557,0.009822,0.010649
20130225,-0.019027,-0.027057,-0.014049,-0.017768
20130226,0.006846,0.005214,0,0.013934
20130227,0.012598,0.015562,0.016076,-0.0098
20130228,-0.001975,-0.001703,-0.00036,-0.007131
20130301,0.003298,0.002842,0.005396,-0.024762
20130304,0.005325,0.008503,0.007156,-0.024206
20130305,0.008959,0.008432,0.007105,0.026411
20130306,0.001361,0.006689,-0.009171,-0.012715
20130307,0.001786,0.007198,0.00178,0.011558
20130308,0.00429,0.002749,-0.004975,0.002643
20130311,0.003796,0.007675,-0.004643,0.014245
20130312,-0.002243,-0.005441,0.001435,-0.021559
20130313,0.001445,0.002735,0.000179,-0.000187
20130314,0.005292,0.006547,0.007881,0.009688
20130315,-0.001316,0.003088,-0.003554,0.025803
20130318,-0.005519,-0.009488,0.002319,0.027183
20130319,-0.002323,-0.005747,0.002847,-0.002699
20130320,0.006985,0.006826,0.004791,-0.005303
20130321,-0.008549,-0.011974,-0.00724,0.001438
20130322,0.00804,0.005811,0.00498,0.020277
20130325,-0.004177,-0.002476,-0.003186,0.003615
20130326,0.008003,0.006343,-0.000178,-0.005272
20130327,0,-0.004659,0.007636,-0.019638
20130328,0.003073,0.002698,0.008283,-0.020837
20130401,-0.003957,-0.004888,0.000175,-0.031062
20130402,0.004934,0.005795,0.006641,0.002056
20130403,-0.010139,-0.016461,-0.008333,0.005114
20130404,0.004059,0.008926,0.001225,-0.009884
20130405,-0.004504,-0.003041,0.003672,-0.010568
20130408,0.00678,0.009983,-0.003833,0.007112
20130409,0.003457,0.002746,0.035677,0.001807
20130410,0.012249,0.013417,0.022627,0.020399
20130411,0.003277,0.002432,-0.044419,-0.003122
20130412,-0.00245,-0.004313,-0.005011,-0.01043
20130415,-0.023186,-0.021115,-0.003473,-0.02315
20130416,0.014776,0.015487,0.009759,0.01522
20130417,-0.014612,-0.018791,-0.005005,-0.054993
20130418,-0.006254,-0.010269,-0.001214,-0.026688
20130419,0.008693,0.014021,0.033866,-0.003877
20130422,0.004438,0.001106,0.03578,0.020844
20130423,0.010309,0.017956,-0.00746,0.018712
20130424,0.000634,0.006242,0.037908,-0.001645
20130425,0.004054,0.005933,0.005668,0.007197
20130426,-0.001766,-0.004558,-0.004696,0.02161
20130429,0.006699,0.004578,0.025794,0.030956
20130430,0.002385,0.002681,0.015026,0.029434
20130501,-0.008767,-0.01123,-0.01148,-0.007882
20130502,0.009287,0.008653,0.013447,0.014182
20130503,0.010128,0.010724,0.009952,0.010011
20130506,0.002553,0.01061,0.007763,0.023845
20130507,0.005068,0.005249,-0.013037,-0.004454
20130508,0.004552,0.008094,-0.009607,0.011298
20130509,-0.00281,-0.006993,-0.010003,-0.008667
20130510,0.003248,0.004173,0.000919,-0.008319
20130513,0.000795,0.003117,0.010401,0.003908
20130514,0.010334,0.01709,0.022101,-0.023926
20130515,0.005356,0.009165,0.009395,-0.033817
20130516,-0.004665,-0.006559,0.006943,0.013357
20130517,0.009677,0.013205,0.023181,-0.003033
20130520,-0.00006,0.002005,0.006022,0.022319
20130521,0.001438,0.002501,-0.006557,-0.007383
20130522,-0.007418,-0.010479,-0.006887,0.003853
20130523,-0.002893,-0.006051,-0.013291,0.001781
20130524,-0.000858,0.001015,0.003485,0.006808
20130528,0.006001,0.010188,0.021915,-0.008337
20130529,-0.006494,-0.00005,-0.003998,0.007954
20130530,0.003692,0.012042,0.0043,0.0149
20130531,-0.014382,-0.016356,-0.003711,-0.004086
20130603,0.005537,0.001003,0.019771,0.00219
20130604,-0.004807,-0.009063,-0.016859,-0.003128
20130605,-0.013989,-0.01626,-0.006002,-0.009348
20130606,0.009041,0.013946,0.005175,-0.01494
20130607,0.012721,0.01732,0.020309,0.007643
20130610,0,0.000501,-0.005607,-0.006611
20130611,-0.010328,-0.016517,-0.017762,-0.002939
20130612,-0.008265,-0.010687,0.004592,-0.012363
20130613,0.015209,0.018776,-0.008143,0.008735
20130614,-0.006303,-0.012876,-0.009074,-0.013568
20130617,0.007752,0.009719,0.017442,0.004534
20130618,0.007875,0.006332,-0.000571,-0.000532
20130619,-0.013787,-0.01334,-0.011149,-0.020312
20130620,-0.024778,-0.021684,-0.031801,-0.014567
20130621,0.003194,0.000894,-0.006718,-0.008008
20130624,-0.012636,-0.017787,0.013528,-0.026505
20130625,0.009646,0.018642,-0.001335,0.000224
20130626,0.009869,0.010196,0.020196,-0.011326
20130627,0.00587,0.01294,0.00786,-0.010777
20130628,-0.004097,-0.006387,-0.002166,0.006984
20130701,0.00586,0.003343,-0.005355,0.032003
20130702,-0.00093,0.001025,-0.012224,0.022653
20130703,0.000434,-0.003072,0.002062,0.00552
20130705,0.010789,0.017976,0.005881,-0.008032
20130708,0.005674,0.007316,0.003362,-0.005678
20130709,0.007228,0.008515,0.000728,0.017588
20130710,0.000375,-0.005711,0.010189,-0.003836
20130711,0.013608,0.00949,0.028386,0.015587
20130712,0.000418,0.006927,-0.00042,-0.001821
20130715,0.003851,0.004423,0.014017,0.00218
20130716,-0.003747,-0.003914,0.002765,0.006445
20130717,0.002538,0.004175,-0.014613,0.000267
20130718,0.005477,0.013451,-0.008394,0.003365
20130719,0.001777,0.000483,-0.113995,-0.015768
20130722,0.001951,0.006754,0.019427,0.0032
20130723,-0.002124,-0.003833,-0.005936,-0.017171
20130724,-0.003666,-0.007215,0.0044,0.051362
20130725,0.002433,0.000969,-0.017835,-0.004563
20130726,0.001066,-0.000968,0.007327,0.005678
20130729,-0.003075,-0.007267,-0.00253,0.01542
20130730,-0.000012,-0.000488,0.009829,0.01235
20130731,0.000724,0.000488,-0.000314,-0.001743
20130801,0.011558,0.015861,-0.005339,0.009162
20130802,0.001699,-0.00024,0.006947,0.012841
20130805,-0.001462,-0.002162,-0.005958,0.014939
20130806,-0.005682,-0.008909,-0.003786,-0.008947
20130807,-0.00324,-0.006803,0.015294,-0.00058
20130808,0.003665,0.002446,0.025793,-0.001979
20130809,-0.002886,-0.003416,-0.005777,-0.01423
20130812,-0.001175,-0.003918,0.005199,0.028408
20130813,0.002951,0.004916,-0.012473,0.047522
20130814,-0.005129,-0.003914,0.003723,0.01824
20130815,-0.013986,-0.014735,-0.017311,-0.001184
20130816,-0.003306,-0.001745,0.000315,0.008877
20130819,-0.006392,-0.013233,-0.012799,0.01077
20130820,0.004916,0.009615,0.007231,-0.013137
20130821,-0.00616,-0.007018,-0.000316,0.002574
20130822,0.009115,0.01161,0.024676,0.001194
20130823,0.003372,0.000998,0.072862,-0.003857
20130826,-0.003721,-0.006231,-0.017266,0.003892
20130827,-0.016084,-0.024329,-0.026062,-0.02859
20130828,0.003551,0.001799,-0.007216,0.00472
20130829,0.001586,0.002309,0.016051,0.001638
20130830,-0.003167,-0.004608,-0.004471,-0.009119
20130903,0.004522,0.008282,-0.045509,0.0028
20130904,0.008273,0.007857,-0.021487,0.020695
20130905,0.001267,0.002278,0.001282,-0.00686
20130906,0.000482,0,-0.002657,0.005956
20130909,0.0096,0.011616,0.016147,0.015957
20130910,0.007373,0.011732,0.023219,-0.022779
20130911,0.003139,0.001234,0.010806,-0.054444
20130912,-0.002656,-0.007146,-0.001527,0.010648
20130913,0.002249,0.002482,0.010401,-0.01648
20130916,0.005787,0.011141,-0.006933,-0.031792
20130917,0.004463,0.004897,0.003933,0.011553
20130918,0.01158,0.008772,0.011843,0.020557
20130919,-0.001682,-0.003865,0.009604,0.016398
20130920,-0.006958,-0.00555,-0.025238,-0.010354
20130923,-0.004628,-0.014198,-0.001555,0.049699
20130924,-0.002354,-0.006208,-0.008705,-0.003139
20130925,-0.00289,0.005497,0.001541,-0.015477
20130926,0.003845,0,0.008153,0.00974
20130927,-0.004603,-0.003728,0.015258,-0.007137
20130930,-0.005322,-0.006984,0.000301,-0.012429
20131001,0.007916,0.007033,0.009015,0.023513
20131002,-0.000945,-0.000249,0.010125,0.003279
20131003,-0.009221,-0.007535,-0.001769,-0.012562
20131004,0.007577,0.008095,0.000591,-0.000786
20131007,-0.008645,-0.011471,-0.017119,0.009772
20131008,-0.011647,-0.012614,-0.008709,-0.013962
20131009,0.000725,0.003321,0.001818,0.011744
20131010,0.021558,0.02852,0.020865,0.006268
20131011,0.006443,0.005744,0.01096,0.006482
20131014,0.003994,0.004874,0.009376,0.00655
20131015,-0.007254,-0.007349,0.001161,0.005322
20131016,0.013966,0.020977,0.004349,0.004881
20131017,0.006683,0.008992,0.008083,0.006757
20131018,0.006743,0.001916,0.001146,0.008702
20131021,0.000069,-0.001961,0.000858,0.024508
20131022,0.005791,0.001917,-0.011718,-0.002867
20131023,-0.004789,-0.00813,-0.023713,0.009796
20131024,0.003322,0.001447,-0.001185,0.013239
20131025,0.004568,0.004333,0.059608,-0.01119
20131028,0.001591,-0.002397,-0.004478,0.007449
20131029,0.005334,0.002883,-0.001406,-0.024908
20131030,-0.004967,-0.004073,0.000563,0.015905
20131031,-0.002836,-0.010585,-0.003799,-0.00418
20131101,0.002389,0.002626,0.003389,-0.005112
20131104,0.003519,0.000485,0.011682,0.012922
20131105,-0.003167,-0.005284,0.019477,-0.00247
20131106,0.005106,0.00463,0.042031,-0.002815
20131107,-0.012643,-0.011157,-0.01781,-0.016179
20131108,0.013491,0.023301,0.007467,0.015743
20131111,0.000169,0.00024,-0.005029,-0.002905
20131112,-0.00203,-0.009346,-0.006119,0.001853
20131113,0.008024,0.008466,0.021279,0.0012
20131114,0.004989,0.008875,-0.003512,0.014455
20131115,0.004351,0.004755,-0.004734,-0.006
20131118,-0.003499,-0.000473,-0.016939,-0.012118
20131119,-0.002174,0.00142,-0.004839,0.001776
20131120,-0.003128,-0.003073,0.009254,-0.008758
20131121,0.008069,0.014418,0.00863,0.011915
20131122,0.005002,0.004722,0.004545,-0.002564
20131125,-0.000995,0.001396,0.001863,0.00758
20131126,0.000277,-0.000929,-0.007705,0.018444
20131127,0.002435,0.002791,0.006693,0.023547
20131129,-0.000663,-0.003711,0.014096,0.018518
20131202,-0.002597,-0.000466,0.008392,-0.008704
20131203,-0.004321,-0.010247,-0.003641,0.027379
20131204,-0.000111,0.002353,0.016445,-0.002334
20131205,-0.004395,-0.00939,-0.02414,0.005135
20131206,0.011177,0.013744,0.009474,-0.013877
20131209,0.002542,0.004208,0.008994,0.011446
20131210,-0.003583,-0.003724,-0.015373,-0.001554
20131211,-0.011231,-0.013551,-0.01312,-0.007409
20131212,-0.003301,0,-0.01037,-0.001461
20131213,-0.000112,0.000947,-0.01424,-0.0109
20131216,0.00621,0.006152,0.005315,0.005537
20131217,-0.003158,-0.006585,-0.009896,-0.004502
20131218,0.017073,0.023201,0.001643,-0.007604
20131219,-0.001156,-0.001388,-0.009021,-0.011457
20131220,0.005787,0.005846,0.015172,0.008375
20131223,0.005343,0.00486,-0.004891,0.038377
20131224,0.002191,0.001843,0.012562,-0.004245
20131226,0.005057,0.002299,0.009709,-0.006641
20131227,-0.000054,-0.000459,-0.004006,-0.006757
20131230,-0.000136,-0.001836,0,-0.009945
20131231,0.004733,0.005057,0.003218,0.011722
20140102,-0.009584,-0.00549,-0.006683,-0.014064
20140103,-0.000191,0.0069,-0.006728,-0.021966
20140106,-0.002871,0.000914,-0.021132,0.005453
20140107,0.006142,0.000228,0.00775,-0.007156
20140108,0.000218,0.003422,-0.017852,0.006338
20140109,0.000654,0.003638,-0.006432,-0.012772
20140110,0.002723,-0.001812,0.014354,-0.006671
20140113,-0.013332,-0.01498,-0.029412,0.005235
20140114,0.010926,0.008295,0.02287,0.019898
20140115,0.00539,0.011883,0.02739,0.020077
20140116,-0.0013,-0.006323,0.003536,-0.00558
20140117,-0.004257,-0.003182,-0.013825,-0.024502
20140121,0.002968,0.000912,-0.005772,0.015536
20140122,0.000652,0.000456,-0.006635,0.004444
20140123,-0.008193,-0.016393,0.003479,0.008468
20140124,-0.021336,-0.022685,0.020802,-0.018178
20140127,-0.004919,-0.006158,-0.021057,0.008112
20140128,0.005955,0.013346,0.006661,-0.079927
20140129,-0.009605,-0.011759,0.010753,-0.011352
20140130,0.0106,0.014279,0.005456,-0.001933
20140131,-0.005858,-0.011732,0.026587,0.001637
20140203,-0.022505,-0.025166,-0.035941,0.001858
20140204,0.006976,0.009742,-0.003564,0.014476
20140205,-0.001226,-0.000965,-0.01458,0.007469
20140206,0.013187,0.015452,0.01005,0.005794
20140207,0.012396,0.012363,0.010503,0.01399
20140210,0.001837,0.000939,0.006564,0.017915
20140211,0.010944,0.010324,0.01019,0.013176
20140212,0.000495,0,0.007935,-0.000075
20140213,0.005163,0.003716,0.003736,0.015879
20140214,0.005519,0.001388,0.000266,-0.000808
20140218,0.001196,0.001848,0.002127,0.003677
20140219,-0.006622,-0.013838,0.002405,-0.015788
20140220,0.005901,0.002806,0.006398,-0.011575
20140221,-0.001141,0.001866,0.006093,-0.011108
20140224,0.005547,0.007449,-0.007636,0.004379
20140225,-0.000379,-0.006007,-0.00398,-0.010407
20140226,0.000054,-0.001395,-0.001865,-0.009022
20140227,0.005248,0.005121,0.010408,0.019948
20140228,0.002529,0.005095,0.011886,-0.00271
20140303,-0.007032,-0.007834,-0.013835,0.002888
20140304,0.014056,0.020437,0.016676,0.006594
20140305,0.000906,0.010469,-0.00781,0.002108
20140306,0.00229,0.003153,0.00105,-0.003024
20140307,0.000425,0.00449,-0.006553,-0.000584
20140310,-0.000531,0.000447,-0.002111,0.000905
20140311,-0.004943,-0.006702,0.005288,0.009738
20140312,0.000267,-0.001799,0.006575,0.00097
20140313,-0.011213,-0.011266,-0.009929,-0.011107
20140314,-0.002808,-0.006381,-0.005014,-0.011232
20140317,0.009044,0.010551,0.009284,0.003907
20140318,0.007138,0.004993,0.039422,0.008847
20140319,-0.005329,-0.000452,-0.00708,-0.000263
20140320,0.005823,0.015816,0.026993,-0.004819
20140321,-0.003848,0.000127,-0.004215,0.007887
20140324,-0.004135,-0.000446,0.008466,0.01186
20140325,0.004746,-0.000893,-0.003951,0.010757
20140326,-0.007192,-0.010282,-0.013634,-0.00956
20140327,-0.002108,-0.00542,-0.010807,-0.004298
20140328,0.00493,0.004087,0.023882,-0.001116
20140331,0.008194,0.010403,0.017122,-0.000224
20140401,0.006631,0.00179,0.01049,0.009148
20140402,0.003347,0.002234,-0.00169,0.001662
20140403,-0.001324,-0.001783,-0.008222,-0.00693
20140404,-0.011822,-0.009826,-0.027798,-0.012936
20140407,-0.011051,-0.015336,-0.001756,-0.015701
20140408,0.004123,0.001374,0.000503,-0.000057
20140409,0.010751,0.008692,0.016323,0.013144
20140410,-0.021033,-0.023129,-0.027428,-0.012898
20140411,-0.008981,-0.012071,-0.003836,-0.007393
20140414,0.007879,0.007989,-0.00074,0.003984
20140415,0.006887,0.009324,0.014548,-0.007131
20140416,0.010451,0.007852,0.016352,0.002027
20140417,0.001424,0.001833,-0.009654,0.011426
20140421,0.003487,-0.000915,-0.00175,0.011868
20140422,0.004545,0.006873,0.001252,0.000996
20140423,-0.002342,0.002269,-0.007502,-0.013069
20140424,0.002027,-0.000454,0.004283,0.081982
20140425,-0.008199,-0.008171,0.001254,0.007344
20140428,0.00314,-0.00595,0.024054,0.038728
20140429,0.004682,0.009669,-0.008808,-0.002963
20140430,0.002983,0.001368,-0.002715,-0.003782
20140501,0.00008,0.001822,-0.009901,0.002355
20140502,-0.001407,-0.000455,-0.00775,0.00186
20140505,0.001914,-0.004093,-0.006551,0.014142
20140506,-0.008704,-0.014155,-0.009384,-0.010899
20140507,0.005889,0.013432,0.009345,-0.003499
20140508,-0.001091,0.002742,0.005453,-0.001773
20140509,0.001519,-0.000456,-0.002523,-0.004163
20140512,0.009709,0.010032,0.010875,0.012446
20140513,0.000922,-0.000903,0.018264,0.001569
20140514,-0.004738,-0.00723,-0.004453,0.000185
20140515,-0.00878,-0.011379,-0.015905,-0.008504
20140516,0.003469,0.001151,0.005808,0.014758
20140519,0.003669,0.005289,-0.002009,0.011849
20140520,-0.006305,-0.005947,-0.001761,0.000198
20140521,0.008424,0.006443,0.016885,0.002646
20140522,0.002432,0.004572,-0.006196,0.001583
20140523,0.004009,0.003186,0.000499,0.011296
20140527,0.006147,0.008621,0.001745,0.018726
20140528,-0.000731,-0.001799,-0.004479,-0.002589
20140529,0.005173,0.002253,0.008248,0.018221
20140530,0.001611,0.002248,0.014874,-0.003746
20140602,0.001116,0.002692,-0.003664,-0.006872
20140603,-0.000493,0.001342,-0.012258,0.014141
20140604,0.002023,0.002681,0.000745,0.011419
20140605,0.006522,0.009358,0.022073,0.003924
20140606,0.004757,0.006622,0.006552,-0.00275
20140609,0.001049,0.004386,-0.005063,0.016001
20140610,0.000102,-0.000437,-0.003877,0.00587
20140611,-0.003477,-0.006553,-0.006081,-0.004138
20140612,-0.00708,-0.006157,-0.006853,-0.016727
20140613,0.003049,0.000442,0.016018,-0.010944
20140616,0.000824,-0.004865,0.006549,0.010079
20140617,0.002779,0.010222,0.004337,-0.001301
20140618,0.007314,0.005719,-0.00072,0.001086
20140619,0.001146,-0.001312,-0.003361,-0.003471
20140620,0.002019,0.003925,0.004095,-0.010342
20140623,-0.000306,0.00219,0.007438,-0.00088
20140624,-0.006024,-0.006556,-0.005835,-0.006055
20140625,0.00452,0.00088,0.006827,0.000886
20140626,-0.000716,-0.003516,-0.007376,0.005976
20140627,0.001944,0.00397,0.012704,0.011881
20140630,-0.000511,-0.000879,-0.013018,0.010328
20140701,0.006693,0.006157,0.004077,0.006349
20140702,0.001015,-0.000874,0.000717,-0.000428
20140703,0.004918,0.007874,-0.002387,0.005884
20140707,-0.003481,-0.00434,0.004546,0.02061
20140708,-0.00643,-0.008718,-0.005001,-0.00644
20140709,0.004484,0.002638,-0.002633,0.00042
20140710,-0.003957,-0.006579,0.00036,-0.003722
20140711,0.001375,0.001766,0.009716,0.001947
20140714,0.005035,0.00617,0.001188,0.012917
20140715,-0.001873,0.007008,0.007356,-0.011716
20140716,0.003701,-0.00174,0.038398,-0.005665
20140717,-0.011366,-0.013072,0.010209,-0.017832
20140718,0.010219,0.011479,0.003593,0.014396
20140721,-0.001871,-0.002619,0.003245,-0.0052
20140722,0.004358,0.003063,-0.000111,0.008314
20140723,0.00222,0.002181,0.000892,0.026077
20140724,0.00005,0.002177,-0.010475,-0.001646
20140725,-0.004682,-0.005647,0.002252,0.006606
20140728,0.000405,0.000437,-0.01191,0.013812
20140729,-0.004297,-0.00524,-0.001933,-0.006463
20140730,0.000152,0.00439,-0.006984,-0.002338
20140731,-0.019748,-0.020542,-0.009603,-0.025981
20140801,-0.003056,-0.008478,-0.006951,0.005544
20140804,0.007221,0.008101,0.011899,-0.005617
20140805,-0.009696,-0.010268,-0.006687,-0.004917
20140806,0.000313,0.00406,-0.007892,-0.001682
20140807,-0.005415,-0.004492,0.011465,-0.000105
20140808,0.011569,0.009928,-0.000694,0.002752
20140811,0.002872,0.000894,0,0.013194
20140812,-0.001367,0.002232,0.007407,-0.000208
20140813,0.006769,0.004454,0.012868,0.013233
20140814,0.004722,0.006208,0.00431,0.002674
20140815,-0.000204,-0.004848,0.011746,0.004923
20140818,0.008379,0.011072,0.007144,0.012043
20140819,0.005219,0.001752,0.011084,0.013816
20140820,0.002671,0.002624,-0.008383,0.000398
20140821,0.002916,0.011775,0.006007,0.000099
20140822,-0.001554,-0.003448,-0.001548,0.007357
20140825,0.005071,0.00865,0.000443,0.002171
20140826,0.000649,0.002144,-0.003653,-0.006411
20140827,-0.000399,-0.00214,-0.003,0.012301
20140828,-0.000549,-0.003002,0.000223,0.001175
20140829,0.002848,0.004731,0.012255,0.002445
20140902,-0.000498,0.003853,-0.007484,0.007805
20140903,-0.000548,-0.001706,-0.002883,-0.042207
20140904,-0.001446,0.000854,0.006673,-0.008288
20140905,0.004495,0.00128,0.014362,0.008663
20140908,-0.002586,0.000426,0.012198,-0.006163
20140909,-0.006331,-0.010226,0.006241,-0.003762
20140910,0.003763,0.005166,0.001711,0.030717
20140911,0.00115,0.00257,0.003416,0.004257
20140912,-0.005841,-0.000854,-0.006489,0.002268
20140915,-0.000748,-0.000428,-0.009744,-0.000295
20140916,0.007533,0.004277,0.011246,-0.007576
20140917,0.001347,0.004259,-0.005133,0.007139
20140918,0.00533,0.009754,0.003439,0.002067
20140919,-0.000896,-0.002589,0.017995,-0.008154
20140922,-0.007723,-0.006765,-0.00968,0.00099
20140923,-0.005724,-0.006811,-0.010625,0.015634
20140924,0.007828,0.005572,0.011168,-0.008671
20140925,-0.016136,-0.016624,-0.02209,-0.038133
20140926,0.007945,0.009536,0.008036,0.029427
